emp_id,gender,age,marital_status,job_level,experience,dept,emp_type,wlb,work_env,physical_activity_hours,workload,stress,sleep_hours,commute_mode,commute_distance,num_companies,team_size,num_reports,edu_level,have_ot,training_hours_per_year,job_satisfaction,emp_satisfaction
2644,Male,42,Married,Senior,20,IT,Contract,1,5,2.4,1,1,6.2,Public Transport,20,6,15,8,Bachelor,True,50.0,4,Tinggi
2652,Male,46,Married,Senior,3,Marketing,Full-Time,2,4,0.6,2,1,7.1,Motorbike,4,8,16,9,Bachelor,False,41.5,4,Tinggi
2656,Male,37,Married,Senior,4,HR,Full-Time,2,5,2.2,2,1,6.6,Public Transport,16,5,24,5,Bachelor,False,42.0,4,Tinggi
2663,Female,38,Married,Senior,4,Marketing,Part-Time,2,5,1.9,5,3,7.9,Motorbike,20,5,20,6,Bachelor,False,42.0,4,Tinggi
2664,Male,53,Married,Senior,4,HR,Full-Time,3,1,2.0,2,1,8.0,Public Transport,6,10,21,4,Bachelor,False,42.0,4,Tinggi
2666,Male,37,Married,Senior,15,Finance,Full-Time,5,3,1.3,5,1,7.6,Public Transport,28,5,15,2,Bachelor,False,47.5,4,Tinggi
2668,Female,31,Married,Senior,9,Operations,Part-Time,5,3,1.5,2,2,6.9,Bike,8,3,23,6,Bachelor,True,44.5,4,Tinggi
2675,Male,38,Divorced,Mid,6,Customer Service,Full-Time,2,3,2.2,2,1,7.5,Public Transport,12,5,12,0,Master,False,33.0,4,Tinggi
2681,Female,51,Married,Lead,21,Marketing,Full-Time,1,3,3.0,4,1,7.8,Car,18,9,23,4,Master,False,60.5,4,Tinggi
2682,Male,35,Single,Senior,4,Operations,Full-Time,2,5,1.4,5,1,6.6,Walk,2,4,15,4,Master,False,42.0,4,Tinggi
2687,Male,57,Married,Lead,8,IT,Full-Time,3,3,1.8,4,1,7.7,Car,12,11,21,4,Master,True,54.0,4,Tinggi
2695,Male,57,Married,Lead,15,Marketing,Full-Time,2,1,1.9,2,1,8.0,Car,19,11,23,7,Master,False,57.5,4,Tinggi
2702,Male,40,Divorced,Senior,6,Marketing,Full-Time,1,5,0.4,4,1,7.1,Bike,4,6,19,2,Bachelor,True,43.0,4,Tinggi
2706,Male,28,Married,Senior,6,Customer Service,Full-Time,1,5,2.5,2,1,7.3,Car,21,2,21,1,Bachelor,False,43.0,4,Tinggi
2714,Male,32,Single,Senior,10,IT,Part-Time,4,5,1.6,4,1,7.7,Car,18,3,15,8,Bachelor,True,45.0,4,Tinggi
2720,Male,43,Married,Senior,21,Sales,Full-Time,3,2,1.1,3,1,6.2,Motorbike,17,7,17,4,Bachelor,False,50.5,4,Tinggi
2725,Female,40,Married,Senior,18,Sales,Full-Time,2,1,2.2,2,1,8.2,Public Transport,18,6,17,3,Bachelor,False,49.0,4,Tinggi
2733,Female,34,Married,Senior,2,Finance,Full-Time,3,3,2.5,2,3,6.8,Car,27,4,21,7,Bachelor,False,41.0,4,Tinggi
2738,Male,59,Married,Senior,10,Legal,Part-Time,5,3,1.3,4,3,8.6,Car,13,12,15,5,Bachelor,False,45.0,4,Tinggi
2744,Female,37,Married,Mid,15,Finance,Contract,1,2,2.5,1,1,7.5,Car,7,5,11,0,Bachelor,False,37.5,4,Tinggi
2748,Female,28,Single,Senior,6,Sales,Full-Time,4,2,2.6,2,1,6.6,Public Transport,20,2,21,9,Bachelor,False,43.0,4,Tinggi
2752,Male,37,Single,Senior,11,IT,Part-Time,3,3,0.3,2,1,6.3,Motorbike,3,5,15,2,Bachelor,True,45.5,4,Tinggi
2754,Male,43,Married,Senior,21,Operations,Part-Time,4,3,3.2,1,3,6.4,Public Transport,13,7,16,9,Bachelor,False,50.5,4,Tinggi
2759,Female,31,Single,Senior,2,Sales,Full-Time,2,2,1.8,4,2,8.0,Car,8,3,19,6,Bachelor,False,41.0,4,Tinggi
2762,Male,31,Divorced,Senior,7,Sales,Full-Time,5,2,2.2,1,1,6.5,Public Transport,17,3,23,2,Bachelor,True,43.5,4,Tinggi
2986,Female,49,Married,Mid,26,Sales,Full-Time,4,4,0.3,4,3,5.7,Public Transport,14,9,10,0,Bachelor,True,43.0,4,Tinggi
359,Female,31,Married,Senior,4,Legal,Full-Time,2,2,1.3,4,1,6.7,Public Transport,23,3,19,4,Master,True,42.0,3,Rendah
369,Male,54,Married,Lead,25,IT,Full-Time,2,2,1.2,5,2,6.7,Car,6,10,29,5,Master,True,62.5,3,Rendah
373,Male,36,Married,Senior,14,Finance,Full-Time,3,1,1.1,4,2,6.1,Public Transport,23,4,20,9,Master,False,47.0,3,Rendah
382,Female,43,Single,Senior,20,Finance,Full-Time,3,1,2.9,4,1,6.9,Car,22,7,15,2,Master,False,50.0,3,Rendah
389,Female,36,Married,Senior,14,Marketing,Full-Time,5,3,0.6,5,3,6.1,Walk,2,4,22,6,Master,True,47.0,3,Rendah
407,Male,39,Married,Senior,7,Marketing,Full-Time,3,1,2.1,4,2,6.9,Bike,10,5,20,4,Master,False,43.5,3,Rendah
420,Female,48,Married,Senior,15,Marketing,Part-Time,2,3,2.8,5,1,6.3,Motorbike,10,8,23,8,Master,False,47.5,3,Rendah
421,Male,36,Single,Senior,14,Marketing,Full-Time,3,2,2.2,5,1,6.2,Walk,2,4,18,7,Master,True,47.0,3,Rendah
464,Male,51,Married,Senior,21,Operations,Full-Time,2,1,2.7,2,2,5.3,Public Transport,21,9,24,6,Master,False,50.5,3,Rendah
479,Female,31,Single,Mid,9,Sales,Full-Time,3,4,1.5,4,3,5.9,Car,22,3,12,0,Master,False,34.5,3,Rendah
483,Male,32,Married,Senior,10,IT,Full-Time,1,1,1.2,1,1,6.4,Public Transport,9,3,22,4,Master,True,45.0,3,Rendah
506,Female,35,Married,Senior,1,Finance,Contract,2,1,1.9,5,3,5.5,Car,24,4,20,2,Master,True,40.5,3,Rendah
515,Male,45,Married,Senior,23,Legal,Full-Time,1,2,2.7,4,1,7.3,Car,18,7,20,4,Master,False,51.5,3,Rendah
516,Female,48,Single,Lead,23,IT,Full-Time,1,2,0.8,5,3,5.7,Bike,3,8,23,7,Master,True,61.5,3,Rendah
518,Female,34,Married,Senior,12,HR,Full-Time,2,3,0.2,5,1,7.4,Car,8,4,16,4,Master,True,46.0,3,Rendah
522,Male,38,Married,Mid,14,Legal,Full-Time,1,4,1.9,4,2,7.0,Bike,1,5,12,0,Master,True,37.0,3,Rendah
526,Male,47,Married,Lead,24,Finance,Full-Time,2,1,3.0,2,2,5.9,Car,5,8,24,3,Master,True,62.0,3,Rendah
530,Male,45,Married,Senior,23,IT,Full-Time,4,2,2.8,5,1,7.0,Bike,6,7,16,5,Master,True,51.5,3,Rendah
534,Female,26,Single,Senior,1,Sales,Full-Time,1,3,2.1,4,2,7.5,Car,13,1,22,6,Master,True,40.5,3,Rendah
541,Female,39,Married,Senior,2,IT,Full-Time,1,3,3.1,5,1,7.7,Walk,2,5,25,3,Master,False,41.0,3,Rendah
553,Female,37,Single,Senior,13,Marketing,Full-Time,5,1,0.1,5,2,6.9,Car,5,5,15,8,Master,False,46.5,3,Rendah
573,Male,52,Divorced,Lead,10,Operations,Full-Time,3,3,3.2,5,2,5.7,Car,10,10,21,4,Master,False,55.0,3,Rendah
632,Male,41,Married,Senior,19,Customer Service,Contract,4,1,0.9,3,2,5.3,Public Transport,24,6,16,8,Master,False,49.5,3,Rendah
639,Male,31,Single,Senior,9,HR,Full-Time,2,1,0.4,2,3,7.6,Motorbike,11,3,21,1,Master,False,44.5,3,Rendah
645,Female,53,Married,Lead,1,IT,Part-Time,1,4,0.7,5,2,6.8,Car,19,10,28,4,Master,False,50.5,3,Rendah
2437,Male,34,Married,Senior,12,Sales,Full-Time,3,5,0.9,1,1,7.1,Bike,7,4,18,1,Master,False,46.0,3,Rendah
2519,Male,38,Married,Senior,16,Finance,Part-Time,5,5,1.0,3,1,7.2,Bike,9,5,15,3,Master,False,48.0,3,Rendah
681,Female,43,Married,Senior,3,Marketing,Full-Time,4,5,0.4,3,1,5.3,Public Transport,28,7,22,7,Master,False,41.5,3,Rendah
685,Male,33,Married,Mid,11,Sales,Full-Time,3,1,3.6,2,2,6.1,Motorbike,23,3,12,0,Master,False,35.5,3,Rendah
687,Male,56,Married,Lead,12,Legal,Full-Time,2,3,1.4,4,1,8.5,Public Transport,6,11,26,8,Master,False,56.0,3,Rendah
693,Female,38,Married,Senior,9,Finance,Full-Time,4,1,2.8,1,2,7.1,Public Transport,11,5,24,8,Master,False,44.5,3,Rendah
699,Male,53,Married,Senior,20,IT,Full-Time,4,1,2.5,3,1,8.0,Public Transport,8,10,24,7,Master,False,50.0,3,Rendah
700,Female,36,Married,Senior,14,Marketing,Part-Time,4,2,1.0,3,1,5.6,Bike,2,4,15,3,Master,False,47.0,3,Rendah
702,Male,48,Married,Mid,2,IT,Contract,5,1,2.1,2,2,6.3,Car,24,8,13,0,Master,True,31.0,3,Rendah
707,Female,54,Married,Senior,16,Marketing,Full-Time,5,3,1.2,4,1,5.9,Car,19,10,21,7,Master,False,48.0,3,Rendah
714,Male,50,Divorced,Lead,6,Finance,Full-Time,5,2,2.5,4,2,5.2,Bike,3,9,29,3,Master,False,53.0,3,Rendah
723,Male,43,Married,Mid,21,Finance,Full-Time,2,2,3.5,3,1,7.7,Car,24,7,11,0,Master,False,40.5,3,Rendah
726,Male,50,Married,Lead,15,Finance,Full-Time,3,4,2.6,5,1,5.7,Car,15,9,29,7,Master,False,57.5,3,Rendah
736,Female,54,Married,Senior,22,Finance,Part-Time,2,4,2.9,4,1,6.7,Walk,1,10,17,7,Master,False,51.0,3,Rendah
740,Male,41,Married,Senior,18,Finance,Contract,1,3,1.2,3,1,7.8,Public Transport,15,6,17,6,Master,False,49.0,3,Rendah
742,Female,52,Married,Lead,28,Finance,Full-Time,2,5,3.4,5,1,8.2,Motorbike,5,10,23,3,Master,False,64.0,3,Rendah
747,Female,30,Married,Mid,2,Sales,Part-Time,2,1,1.7,1,1,6.7,Car,23,2,14,0,Master,False,31.0,3,Rendah
752,Male,45,Married,Lead,12,IT,Full-Time,4,1,3.0,1,1,6.2,Car,20,7,22,4,Master,True,56.0,3,Rendah
754,Male,54,Married,Senior,12,Legal,Part-Time,5,1,1.4,2,1,7.0,Car,13,10,18,4,Master,False,46.0,3,Rendah
761,Male,46,Married,Mid,24,IT,Full-Time,4,3,2.4,1,1,7.4,Public Transport,22,8,15,0,Master,True,42.0,3,Rendah
762,Female,31,Married,Senior,9,Customer Service,Full-Time,2,3,1.3,4,1,8.2,Public Transport,13,3,22,6,Master,False,44.5,3,Rendah
766,Female,46,Married,Senior,24,Sales,Full-Time,4,2,3.3,3,1,7.7,Public Transport,25,8,20,6,Master,False,52.0,3,Rendah
769,Female,36,Married,Senior,13,HR,Part-Time,2,4,1.9,2,3,7.8,Public Transport,11,4,23,2,Master,False,46.5,3,Rendah
771,Male,30,Married,Senior,8,IT,Full-Time,5,4,0.4,4,2,5.4,Walk,2,2,15,2,Master,False,44.0,3,Rendah
772,Male,35,Married,Senior,10,Finance,Part-Time,5,4,1.1,5,3,6.1,Car,18,4,19,9,Master,False,45.0,3,Rendah
774,Male,59,Divorced,Lead,8,IT,Full-Time,3,3,3.1,3,2,7.4,Public Transport,16,12,29,6,Master,True,54.0,3,Rendah
777,Female,37,Married,Senior,15,Customer Service,Part-Time,1,5,1.3,1,1,7.8,Motorbike,20,5,16,8,Master,False,47.5,3,Rendah
779,Female,40,Married,Senior,6,Operations,Full-Time,4,5,2.0,5,1,6.2,Public Transport,23,6,23,8,Master,False,43.0,3,Rendah
785,Male,37,Married,Senior,15,Legal,Part-Time,3,2,1.0,2,1,5.4,Public Transport,24,5,20,1,Master,False,47.5,3,Rendah
788,Male,35,Married,Senior,13,Finance,Contract,4,3,1.0,3,2,5.9,Public Transport,14,4,19,8,Master,False,46.5,3,Rendah
795,Female,30,Divorced,Senior,6,Finance,Full-Time,4,1,4.0,1,1,6.7,Public Transport,26,2,19,1,Master,False,43.0,3,Rendah
801,Male,33,Married,Senior,11,Finance,Full-Time,4,3,1.7,4,2,6.5,Motorbike,6,3,25,1,Master,False,45.5,3,Rendah
807,Female,50,Married,Senior,23,Sales,Full-Time,4,4,1.6,4,1,7.7,Public Transport,22,9,15,9,Master,False,51.5,3,Rendah
812,Female,30,Single,Senior,5,HR,Full-Time,5,2,2.2,5,1,6.6,Car,18,2,18,3,Master,False,42.5,3,Rendah
817,Male,55,Married,Senior,3,Marketing,Full-Time,4,4,2.4,4,1,8.1,Car,28,11,16,5,Master,False,41.5,3,Rendah
821,Male,51,Married,Lead,14,IT,Full-Time,3,1,3.7,1,1,6.3,Public Transport,15,9,20,1,Master,False,57.0,3,Rendah
827,Female,39,Single,Mid,17,HR,Part-Time,1,4,0.3,1,1,6.9,Bike,9,5,12,0,Master,False,38.5,3,Rendah
838,Female,50,Married,Senior,14,Sales,Full-Time,4,3,1.7,2,1,6.3,Public Transport,14,9,18,6,Master,True,47.0,3,Rendah
840,Male,59,Married,Lead,25,Marketing,Full-Time,4,4,1.3,3,2,7.5,Car,17,12,22,1,Master,False,62.5,3,Rendah
845,Female,52,Divorced,Lead,13,Sales,Full-Time,5,3,3.1,2,3,7.9,Car,29,10,30,6,Master,False,56.5,3,Rendah
846,Male,54,Married,Senior,13,IT,Part-Time,2,2,2.3,1,1,7.6,Public Transport,9,10,22,5,Master,True,46.5,3,Rendah
850,Male,39,Married,Senior,17,IT,Contract,3,4,0.9,3,2,8.6,Car,11,5,17,2,Master,True,48.5,3,Rendah
855,Male,50,Married,Senior,3,IT,Full-Time,3,3,2.7,1,1,7.3,Car,22,9,19,6,Master,True,41.5,3,Rendah
856,Female,38,Single,Mid,16,Operations,Part-Time,5,4,2.4,4,1,5.2,Public Transport,13,5,14,0,Master,True,38.0,3,Rendah
862,Female,32,Married,Senior,3,Operations,Full-Time,1,3,0.1,5,1,8.2,Car,24,3,23,7,Master,False,41.5,3,Rendah
867,Female,36,Married,Senior,2,HR,Full-Time,4,3,1.5,3,1,8.7,Public Transport,18,4,21,1,Master,False,41.0,3,Rendah
872,Female,52,Married,Lead,24,Sales,Full-Time,2,4,1.0,1,1,6.7,Bike,9,10,21,4,Master,True,62.0,3,Rendah
878,Female,47,Married,Mid,16,Sales,Contract,5,4,0.4,4,1,7.6,Car,22,8,14,0,Master,True,38.0,3,Rendah
883,Male,43,Divorced,Lead,18,Operations,Full-Time,4,3,2.4,5,1,6.7,Car,29,7,22,4,Master,False,59.0,3,Rendah
884,Male,44,Married,Lead,22,IT,Full-Time,4,4,3.0,5,1,6.6,Walk,1,7,20,7,Master,True,61.0,3,Rendah
886,Male,38,Married,Senior,2,Legal,Full-Time,1,4,2.5,5,1,8.6,Car,24,5,24,9,Master,False,41.0,3,Rendah
890,Male,54,Married,Lead,4,IT,Full-Time,3,2,2.3,2,1,7.9,Car,22,10,23,9,Master,True,52.0,3,Rendah
893,Male,35,Married,Senior,13,Sales,Full-Time,4,5,3.5,5,1,7.1,Public Transport,21,4,17,6,Master,False,46.5,3,Rendah
900,Female,46,Married,Senior,11,Finance,Part-Time,2,5,4.2,2,2,6.8,Car,20,8,21,2,Master,False,45.5,3,Rendah
907,Male,33,Married,Senior,6,Operations,Full-Time,1,4,1.8,1,2,6.8,Public Transport,5,3,25,9,Master,False,43.0,3,Rendah
912,Female,46,Married,Senior,8,Customer Service,Full-Time,5,1,2.8,1,3,8.4,Bike,5,8,15,5,Master,False,44.0,3,Rendah
916,Female,34,Married,Senior,12,Sales,Part-Time,1,5,0.7,3,1,5.1,Public Transport,11,4,15,4,Master,False,46.0,3,Rendah
918,Female,29,Single,Mid,7,Legal,Part-Time,4,2,3.5,5,1,6.9,Car,10,2,15,0,Master,False,33.5,3,Rendah
933,Male,31,Single,Senior,9,Finance,Full-Time,5,1,0.0,5,1,6.4,Public Transport,29,3,15,1,Master,False,44.5,3,Rendah
935,Female,39,Single,Senior,2,Operations,Full-Time,3,4,3.2,2,1,6.7,Bike,9,5,20,1,Master,False,41.0,3,Rendah
946,Female,33,Married,Senior,11,Finance,Full-Time,4,3,1.1,5,1,6.1,Car,28,3,19,6,Master,False,45.5,3,Rendah
955,Female,43,Single,Senior,21,Marketing,Part-Time,5,2,0.9,4,3,6.7,Public Transport,19,7,19,7,Master,False,50.5,3,Rendah
956,Female,42,Married,Lead,6,Operations,Contract,3,3,2.6,1,1,7.9,Car,19,6,25,4,Master,False,53.0,3,Rendah
958,Male,35,Married,Mid,11,IT,Full-Time,1,3,0.4,1,1,8.2,Car,22,4,13,0,Master,True,35.5,3,Rendah
973,Male,53,Married,Lead,29,IT,Full-Time,2,3,2.7,1,2,7.5,Car,23,10,28,4,Master,True,64.5,3,Rendah
981,Male,31,Married,Senior,9,Operations,Part-Time,3,3,1.7,3,2,7.2,Public Transport,12,3,19,1,Master,False,44.5,3,Rendah
982,Female,45,Married,Senior,23,Marketing,Full-Time,4,3,1.6,3,3,7.9,Public Transport,27,7,18,7,Master,False,51.5,3,Rendah
983,Male,49,Divorced,Lead,22,Sales,Contract,2,5,1.7,1,2,7.1,Car,12,9,30,7,Master,True,61.0,3,Rendah
990,Female,52,Married,Lead,13,HR,Part-Time,4,5,2.0,3,1,6.1,Car,29,10,30,8,Master,False,56.5,3,Rendah
994,Female,56,Married,Lead,3,IT,Full-Time,3,4,2.5,3,1,6.5,Public Transport,27,11,29,6,Master,True,51.5,3,Rendah
1000,Male,44,Married,Senior,8,Finance,Part-Time,4,3,1.0,4,1,5.9,Car,13,7,18,3,Master,False,44.0,3,Rendah
1006,Female,36,Married,Senior,8,Operations,Full-Time,5,2,3.5,5,1,7.9,Public Transport,6,4,16,8,Master,False,44.0,3,Rendah
1016,Male,50,Married,Senior,3,Finance,Part-Time,5,2,2.5,2,1,6.4,Walk,2,9,25,9,Master,False,41.5,3,Rendah
1018,Male,25,Single,Mid,3,HR,Full-Time,5,4,2.4,5,1,6.1,Car,9,1,10,0,Master,False,31.5,3,Rendah
1022,Male,36,Married,Mid,14,HR,Full-Time,1,3,1.7,4,1,8.7,Car,25,4,15,0,Master,False,37.0,3,Rendah
1023,Male,35,Married,Senior,13,Operations,Full-Time,3,1,1.3,5,1,8.8,Public Transport,15,4,16,7,Master,False,46.5,3,Rendah
1025,Female,33,Single,Senior,11,Operations,Full-Time,5,2,2.1,2,1,7.4,Car,27,3,23,8,Master,True,45.5,3,Rendah
1033,Female,40,Married,Senior,17,Sales,Full-Time,1,3,2.4,3,1,8.6,Car,8,6,24,9,Master,False,48.5,3,Rendah
1034,Male,38,Single,Senior,6,Finance,Full-Time,4,4,3.8,2,1,6.2,Public Transport,5,5,19,2,Master,False,43.0,3,Rendah
1036,Male,43,Married,Mid,20,Finance,Full-Time,5,1,0.0,1,1,6.4,Car,28,7,14,0,Master,False,40.0,3,Rendah
1041,Female,36,Single,Senior,9,Legal,Full-Time,4,2,0.5,1,2,8.3,Public Transport,14,4,16,8,Master,True,44.5,3,Rendah
1044,Male,30,Married,Senior,8,Sales,Contract,1,1,1.3,1,2,7.7,Car,15,2,21,3,Master,False,44.0,3,Rendah
1045,Male,34,Married,Senior,12,IT,Full-Time,3,3,1.5,1,1,7.9,Public Transport,10,4,19,5,Master,True,46.0,3,Rendah
1057,Male,36,Married,Senior,14,IT,Full-Time,3,4,0.6,1,3,8.8,Public Transport,10,4,19,6,Master,True,47.0,3,Rendah
1058,Female,57,Married,Lead,11,Finance,Full-Time,2,2,1.5,4,1,7.9,Public Transport,11,11,26,9,Master,False,55.5,3,Rendah
1059,Female,53,Married,Lead,10,Operations,Full-Time,4,1,0.9,2,1,6.9,Car,15,10,29,7,Master,False,55.0,3,Rendah
1062,Male,48,Divorced,Senior,24,Customer Service,Full-Time,3,2,1.7,4,1,6.2,Public Transport,21,8,23,4,Master,False,52.0,3,Rendah
1065,Male,26,Single,Senior,3,Sales,Part-Time,1,4,3.4,1,1,6.7,Car,16,1,16,4,Master,False,41.5,3,Rendah
2209,Male,38,Single,Senior,10,Finance,Full-Time,2,1,1.6,4,3,6.3,Public Transport,21,5,19,7,Master,False,45.0,3,Rendah
2232,Male,53,Married,Lead,25,IT,Full-Time,2,5,2.4,5,2,6.2,Car,26,10,21,4,Master,True,62.5,3,Rendah
2240,Female,47,Married,Lead,18,IT,Full-Time,3,1,2.9,5,1,7.9,Bike,8,8,29,5,Master,True,59.0,3,Rendah
2244,Male,38,Single,Senior,6,IT,Full-Time,1,2,4.1,4,1,6.5,Car,21,5,17,9,Master,True,43.0,3,Rendah
2251,Male,38,Married,Senior,12,Finance,Full-Time,3,1,3.9,5,1,7.2,Motorbike,12,5,25,5,Master,False,46.0,3,Rendah
2253,Female,30,Divorced,Senior,8,Operations,Full-Time,1,3,2.1,4,2,7.3,Walk,2,2,15,9,Master,True,44.0,3,Rendah
2264,Female,48,Married,Senior,26,Legal,Contract,1,4,2.5,3,2,5.6,Public Transport,22,8,23,8,Master,False,53.0,3,Rendah
2266,Male,58,Married,Lead,9,IT,Full-Time,4,2,2.8,5,3,7.0,Bike,10,12,23,5,Master,True,54.5,3,Rendah
2269,Male,39,Married,Mid,17,Legal,Full-Time,3,1,2.0,3,1,6.3,Motorbike,19,5,12,0,Master,True,38.5,3,Rendah
2299,Male,40,Married,Senior,18,IT,Full-Time,3,2,2.2,5,1,6.7,Public Transport,25,6,25,7,Bachelor,True,49.0,3,Rendah
2318,Male,47,Married,Senior,8,Sales,Part-Time,2,2,2.9,3,3,6.8,Bike,8,8,19,3,Bachelor,False,44.0,3,Rendah
2321,Female,53,Married,Lead,10,Operations,Contract,1,1,2.4,4,1,6.7,Walk,2,10,23,3,Bachelor,False,55.0,3,Rendah
2330,Male,36,Divorced,Senior,4,Operations,Part-Time,2,3,1.9,2,1,5.8,Public Transport,11,4,19,3,Bachelor,True,42.0,3,Rendah
2342,Female,34,Married,Mid,12,Legal,Full-Time,4,1,2.5,4,1,5.9,Car,26,4,14,0,Bachelor,False,36.0,3,Rendah
2355,Male,29,Single,Senior,7,HR,Part-Time,4,1,2.0,3,3,6.4,Public Transport,5,2,22,7,Bachelor,True,43.5,3,Rendah
2367,Male,39,Married,Mid,2,IT,Part-Time,1,4,2.1,5,2,7.3,Bike,7,5,10,0,Bachelor,True,31.0,3,Rendah
2382,Male,29,Single,Mid,2,Legal,Full-Time,2,4,1.0,5,1,5.1,Motorbike,5,2,12,0,Bachelor,False,31.0,3,Rendah
2386,Female,46,Married,Senior,24,Finance,Full-Time,2,1,2.4,5,1,6.3,Car,12,8,17,1,Bachelor,False,52.0,3,Rendah
2394,Female,47,Married,Mid,7,IT,Full-Time,3,1,1.8,1,2,6.3,Car,15,8,13,0,Bachelor,True,33.5,3,Rendah
2397,Male,44,Married,Senior,16,Marketing,Full-Time,2,2,1.2,4,1,6.0,Public Transport,21,7,24,8,Bachelor,False,48.0,3,Rendah
2406,Female,36,Married,Senior,14,Sales,Full-Time,1,1,1.7,5,1,6.5,Car,16,4,25,8,Bachelor,False,47.0,3,Rendah
2417,Male,50,Married,Senior,20,IT,Full-Time,1,3,1.0,4,1,8.9,Public Transport,16,9,18,5,Bachelor,True,50.0,3,Rendah
2424,Male,44,Single,Senior,22,IT,Full-Time,3,1,1.1,3,3,7.6,Public Transport,13,7,20,8,Bachelor,True,51.0,3,Rendah
2460,Male,47,Married,Lead,22,IT,Contract,5,3,0.3,5,2,6.3,Car,24,8,25,7,Bachelor,True,61.0,3,Rendah
2480,Female,29,Single,Mid,7,Finance,Full-Time,3,3,3.3,4,3,6.6,Walk,2,2,11,0,Bachelor,False,33.5,3,Rendah
2491,Male,39,Divorced,Senior,17,Finance,Full-Time,1,1,1.9,4,1,7.6,Car,11,5,20,1,Bachelor,False,48.5,3,Rendah
2507,Female,37,Married,Mid,9,Marketing,Full-Time,4,1,2.6,4,3,5.5,Car,9,5,13,0,Bachelor,False,34.5,3,Rendah
2514,Female,33,Single,Mid,9,Marketing,Full-Time,1,3,3.5,5,1,7.7,Public Transport,15,3,12,0,Bachelor,True,34.5,3,Rendah
2523,Male,31,Married,Senior,7,Operations,Full-Time,1,2,2.1,5,1,5.9,Public Transport,20,3,18,2,Bachelor,False,43.5,3,Rendah
2524,Male,34,Married,Mid,12,IT,Full-Time,2,3,3.0,5,3,8.5,Car,21,4,11,0,Bachelor,True,36.0,3,Rendah
2533,Male,45,Married,Senior,19,IT,Full-Time,3,3,2.8,2,3,5.2,Motorbike,21,7,20,6,Bachelor,True,49.5,3,Rendah
2567,Male,31,Single,Mid,9,IT,Full-Time,1,1,1.9,5,1,8.1,Motorbike,11,3,11,0,Bachelor,True,34.5,3,Rendah
2580,Male,31,Married,Mid,6,IT,Full-Time,3,1,2.5,3,1,6.8,Car,25,3,14,0,Bachelor,True,33.0,3,Rendah
2581,Male,34,Married,Senior,2,Sales,Contract,4,1,1.0,4,3,5.6,Bike,7,4,19,2,Bachelor,False,41.0,3,Rendah
2594,Male,31,Single,Senior,9,Operations,Full-Time,3,1,2.3,4,1,6.9,Car,5,3,21,3,Bachelor,False,44.5,3,Rendah
2596,Female,37,Married,Mid,15,IT,Full-Time,4,1,0.3,4,2,7.2,Car,23,5,12,0,Bachelor,True,37.5,3,Rendah
2608,Female,31,Married,Senior,6,Operations,Full-Time,1,1,3.2,5,3,6.8,Bike,3,3,15,8,Bachelor,False,43.0,3,Rendah
2610,Male,43,Married,Senior,13,IT,Full-Time,5,1,2.9,4,1,5.6,Public Transport,25,7,18,1,Bachelor,True,46.5,3,Rendah
2613,Male,26,Single,Mid,4,IT,Full-Time,4,1,1.8,5,1,6.1,Bike,3,1,13,0,Bachelor,True,32.0,3,Rendah
2634,Female,36,Married,Senior,11,Customer Service,Full-Time,3,1,2.6,3,3,7.1,Public Transport,21,4,24,9,Bachelor,False,45.5,3,Rendah
2640,Female,29,Single,Senior,7,Marketing,Part-Time,1,1,1.1,2,3,7.7,Walk,2,2,15,4,Bachelor,False,43.5,3,Rendah
2653,Female,39,Single,Senior,17,Finance,Full-Time,2,2,0.8,2,1,5.2,Walk,1,5,16,5,Bachelor,True,48.5,3,Rendah
2671,Male,32,Married,Senior,10,Finance,Full-Time,1,1,3.0,5,2,7.8,Walk,1,3,17,5,Bachelor,False,45.0,3,Rendah
2688,Female,53,Married,Lead,26,Operations,Part-Time,1,3,1.4,3,1,7.1,Public Transport,8,10,21,9,Bachelor,True,63.0,3,Rendah
2710,Female,53,Divorced,Senior,22,IT,Contract,2,2,1.9,4,1,7.8,Public Transport,24,10,17,8,Bachelor,True,51.0,3,Rendah
2721,Female,39,Married,Senior,14,Marketing,Full-Time,3,1,0.6,4,3,7.6,Car,13,5,15,7,Bachelor,False,47.0,3,Rendah
2731,Male,35,Married,Mid,13,HR,Full-Time,1,2,3.1,4,1,6.6,Public Transport,10,4,15,0,Bachelor,False,36.5,3,Rendah
2737,Male,33,Married,Senior,11,IT,Part-Time,3,4,2.1,5,1,6.5,Car,9,3,20,1,Bachelor,True,45.5,3,Rendah
2747,Male,53,Married,Lead,16,Sales,Part-Time,2,4,1.5,4,3,5.7,Walk,1,10,23,5,Bachelor,False,58.0,3,Rendah
2761,Male,34,Married,Senior,12,IT,Part-Time,1,2,2.2,4,1,6.4,Walk,2,4,19,7,Bachelor,True,46.0,3,Rendah
2771,Female,37,Married,Mid,12,HR,Full-Time,1,5,3.3,5,3,6.4,Public Transport,24,5,13,0,Bachelor,False,36.0,3,Rendah
2773,Female,35,Married,Senior,3,Operations,Full-Time,1,4,2.0,5,1,6.8,Public Transport,26,4,15,1,Bachelor,False,41.5,3,Rendah
2774,Male,40,Divorced,Lead,18,Customer Service,Full-Time,1,2,2.0,3,2,8.6,Public Transport,11,6,26,6,Bachelor,True,59.0,3,Rendah
